OrderId,Product,QuantityOrdered,PriceEach,OrderDate,CityStore,Category,OrderStatus
208998,Wired Headphones,6,11.99,2019-05-08 18:33:00,Boston,Headphones,Completed
288962,Lightning Charging Cable,8,14.95,2019-11-11 5:55:00,New York City,Cable,Completed
310964,Apple Airpods Headphones,6,15000.0,2019-12-05 13:10:00,Los Angeles,Headphones,Completed
236901,USB-C Charging Cable,20,11.95,2019-08-01 18:11:00,New York City,Cable,Cancelled
168090,Apple Airpods Headphones,4,15000.0,2019-03-21 11:58:00,San Francisco,Headphones,Cancelled
305980,27in 4K Gaming Monitor,8,389.99,2019-12-26 17:20:00,New York City,Monitor,Cancelled
265483,Wired Headphones,12,11.99,2019-10-05 18:50:00,Los Angeles,Headphones,Completed
254348,27in 4K Gaming Monitor,3,389.99,2019-09-24 9:48:00,Boston,Monitor,Completed
162725,Bose SoundSport Headphones,20,99.99,2019-03-02 18:53:00,Los Angeles,Headphones,Completed
163383,Wired Headphones,15,11.99,2019-03-28 5:46:00,San Francisco,Headphones,In Progress
176474,Lightning Charging Cable,12,14.95,2019-03-09 19:43:00,San Francisco,Cable,Completed
282141,USB-C Charging Cable,15,11.95,2019-11-10 12:37:00,Dallas,Cable,Cancelled
142670,27in FHD Monitor,3,149.99,2019-01-11 12:20:00,Boston,Monitor,Completed
207039,Apple Airpods Headphones,6,15000.0,2019-05-13 11:46:00,Boston,Headphones,In Progress
272432,Lightning Charging Cable,25,14.95,2019-10-11 11:58:00,San Francisco,Cable,Completed
162850,Lightning Charging Cable,2,14.95,2019-03-08 17:13:00,San Francisco,Cable,Completed
177397,20in Monitor,15,109.99,2019-04-27 18:20:00,San Francisco,Monitor,Cancelled
181479,Apple Airpods Headphones,20,15000.0,2019-04-21 17:32:00,Boston,Headphones,Completed
143072,Lightning Charging Cable,15,14.95,2019-01-10 19:15:00,Boston,Cable,Completed
210427,AA Batteries (4-pack),3,3.84,2019-06-29 12:10:00,Dallas,Batteries,Cancelled
304298,27in FHD Monitor,20,149.99,2019-12-17 10:54:00,Boston,Monitor,Completed
195758,Wired Headphones,3,11.99,2019-05-10 23:35:00,Dallas,Headphones,Completed
229306,Apple Airpods Headphones,3,15000.0,2019-07-09 20:48:00,Los Angeles,Headphones,In Progress
247780,AAA Batteries (4-pack),6,2.99,2019-08-29 18:01:00,Boston,Batteries,Cancelled
161278,LG Washing Machine,25,600.0,2019-02-26 19:11:00,New York City,Machine,Cancelled
252249,Flatscreen TV,16,30000.0,2019-09-25 18:13:00,Boston,TV,Cancelled
293669,USB-C Charging Cable,2,11.95,2019-11-22 10:15:00,New York City,Cable,Completed
304426,AAA Batteries (4-pack),2,2.99,2019-12-19 21:18:00,Dallas,Batteries,Completed
175557,Wired Headphones,4,11.99,2019-03-27 5:28:00,San Francisco,Headphones,Completed
299040,Apple Airpods Headphones,20,15000.0,2019-12-19 11:57:00,San Francisco,Headphones,In Progress
222113,Bose SoundSport Headphones,5,99.99,2019-06-09 14:05:00,New York City,Headphones,Cancelled
179499,USB-C Charging Cable,8,11.95,2019-04-09 15:52:00,New York City,Cable,Cancelled
218686,27in FHD Monitor,8,149.99,2019-06-24 19:11:00,Boston,Monitor,Completed
242689,Lightning Charging Cable,15,14.95,2019-08-26 21:28:00,Los Angeles,Cable,Cancelled
256447,34in Ultrawide Monitor,20,379.99,2019-09-04 10:55:00,Los Angeles,Monitor,Cancelled
152894,Apple Airpods Headphones,3,15000.0,2019-02-18 15:03:00,Dallas,Headphones,Completed
234278,USB-C Charging Cable,6,11.95,2019-07-02 10:20:00,Los Angeles,Cable,Completed
317663,USB-C Charging Cable,9,11.95,2019-12-28 10:37:00,Boston,Cable,Completed
178061,Lightning Charging Cable,12,14.95,2019-04-28 15:27:00,New York City,Cable,In Progress
293943,34in Ultrawide Monitor,2,379.99,2019-11-10 18:11:00,Los Angeles,Monitor,Completed
147791,USB-C Charging Cable,5,11.95,2019-01-18 19:00:00,Dallas,Cable,Completed
249885,Wired Headphones,30,11.99,2019-09-20 13:14:00,Dallas,Headphones,Completed
211222,USB-C Charging Cable,12,11.95,2019-06-23 16:01:00,New York City,Cable,Completed
277145,Google Phone,12,60000.0,2019-10-05 19:19:00,Los Angeles,Phone,In Progress
308621,AA Batteries (4-pack),3,3.84,2019-12-08 20:56:00,Dallas,Batteries,Completed
264581,Macbook Pro Laptop,10,1.7,2019-10-30 20:13:00,Boston,Laptop,Completed
191548,Bose SoundSport Headphones,6,99.99,2019-04-22 19:30:00,San Francisco,Headphones,Completed
246363,Flatscreen TV,10,30000.0,2019-08-21 12:20:00,San Francisco,TV,Completed
153406,ThinkPad Laptop,6,999.99,2019-02-14 10:53:00,Dallas,Laptop,Completed
181339,Macbook Pro Laptop,8,1.7,2019-04-17 17:26:00,New York City,Laptop,Completed
267049,AAA Batteries (4-pack),20,2.99,2019-10-16 23:46:00,Los Angeles,Batteries,Completed
264572,27in 4K Gaming Monitor,3,389.99,2019-10-22 12:37:00,Dallas,Monitor,Completed
185531,Bose SoundSport Headphones,9,99.99,2019-04-30 10:07:00,Boston,Headphones,Completed
160090,USB-C Charging Cable,5,11.95,2019-02-02 7:28:00,Dallas,Cable,Cancelled
283314,34in Ultrawide Monitor,12,379.99,2019-11-30 21:09:00,New York City,Monitor,Completed
292365,Lightning Charging Cable,4,14.95,2019-11-24 7:47:00,Los Angeles,Cable,Completed
227996,USB-C Charging Cable,10,11.95,2019-07-15 18:32:00,Los Angeles,Cable,Completed
221711,Bose SoundSport Headphones,12,99.99,2019-06-15 16:36:00,New York City,Headphones,Completed
182917,iPhone,15,70000.0,2019-04-29 15:19:00,New York City,Phone,Completed
160111,USB-C Charging Cable,4,11.95,2019-02-08 19:46:00,Los Angeles,Cable,Completed
207417,Google Phone,8,60000.0,2019-05-21 9:20:00,New York City,Phone,Cancelled
164023,USB-C Charging Cable,5,11.95,2019-03-30 14:22:00,Dallas,Cable,Completed
282668,AAA Batteries (4-pack),15,2.99,2019-11-07 0:32:00,New York City,Batteries,Completed
191426,Bose SoundSport Headphones,2,99.99,2019-04-27 12:30:00,San Francisco,Headphones,In Progress
284112,USB-C Charging Cable,4,11.95,2019-11-03 18:11:00,San Francisco,Cable,Completed
195883,Google Phone,6,60000.0,2019-05-03 8:45:00,New York City,Phone,Completed
216846,Apple Airpods Headphones,3,15000.0,2019-06-27 15:24:00,Dallas,Headphones,Cancelled
210159,Wired Headphones,9,11.99,2019-06-12 13:43:00,Dallas,Headphones,Completed
245964,USB-C Charging Cable,3,11.95,2019-08-14 11:45:00,Dallas,Cable,Completed
226037,USB-C Charging Cable,6,11.95,2019-07-16 23:48:00,Dallas,Cable,Completed
175843,AAA Batteries (4-pack),4,2.99,2019-03-23 23:39:00,Dallas,Batteries,Cancelled
286324,AA Batteries (4-pack),4,3.84,2019-11-14 13:12:00,Los Angeles,Batteries,Completed
192215,Apple Airpods Headphones,12,15000.0,2019-04-22 23:25:00,Los Angeles,Headphones,Completed
179109,Flatscreen TV,15,30000.0,2019-04-21 19:44:00,Boston,TV,Cancelled
314772,Bose SoundSport Headphones,8,99.99,2019-12-06 22:41:00,Boston,Headphones,Completed
256170,Flatscreen TV,15,30000.0,2019-09-03 19:06:00,New York City,TV,Completed
188818,Wired Headphones,20,11.99,2019-04-29 20:33:00,San Francisco,Headphones,Cancelled
308347,Lightning Charging Cable,6,14.95,2019-12-04 15:10:00,Boston,Cable,Completed
188419,Wired Headphones,10,11.99,2019-04-08 7:26:00,San Francisco,Headphones,Completed
226954,Bose SoundSport Headphones,3,99.99,2019-07-30 16:35:00,San Francisco,Headphones,Cancelled
248063,ThinkPad Laptop,12,999.99,2019-08-05 23:00:00,Dallas,Laptop,Completed
294190,AAA Batteries (4-pack),1,2.99,2019-11-19 9:03:00,Dallas,Batteries,Completed
229038,USB-C Charging Cable,20,11.95,2019-07-07 19:53:00,Los Angeles,Cable,Completed
149482,Lightning Charging Cable,10,14.95,2019-01-21 18:00:00,New York City,Cable,In Progress
171383,27in FHD Monitor,8,149.99,2019-03-12 11:17:00,Dallas,Monitor,Cancelled
180431,Macbook Pro Laptop,10,1.7,2019-04-01 21:40:00,Boston,Laptop,In Progress
211746,AA Batteries (4-pack),6,3.84,2019-06-13 17:32:00,Dallas,Batteries,Completed
164029,Wired Headphones,15,11.99,2019-03-10 12:05:00,Los Angeles,Headphones,Completed
247521,AAA Batteries (4-pack),40,2.99,2019-08-09 23:48:00,Dallas,Batteries,In Progress
259314,AAA Batteries (4-pack),8,2.99,2019-09-16 0:25:00,Los Angeles,Batteries,Completed
257623,USB-C Charging Cable,20,11.95,2019-09-12 8:11:00,Los Angeles,Cable,Completed
311354,AA Batteries (4-pack),32,3.84,2019-12-17 12:42:00,New York City,Batteries,Completed
263390,iPhone,5,70000.0,2019-10-07 12:21:00,Dallas,Phone,Cancelled
305465,Wired Headphones,5,11.99,2019-12-28 17:28:00,New York City,Headphones,Completed
259183,AAA Batteries (4-pack),16,2.99,2019-09-16 12:53:00,Los Angeles,Batteries,Completed
163782,27in FHD Monitor,8,149.99,2019-03-10 17:33:00,Boston,Monitor,Completed
222893,USB-C Charging Cable,15,11.95,2019-06-28 18:50:00,San Francisco,Cable,Completed
153031,AAA Batteries (4-pack),4,2.99,2019-02-22 19:23:00,Boston,Batteries,In Progress
308338,34in Ultrawide Monitor,6,379.99,2019-12-29 11:44:00,Boston,Monitor,Completed
290266,34in Ultrawide Monitor,6,379.99,2019-11-30 19:59:00,Boston,Monitor,Completed
238089,Wired Headphones,3,11.99,2019-08-13 7:19:00,Boston,Headphones,Completed
226165,ThinkPad Laptop,20,999.99,2019-07-23 16:58:00,Boston,Laptop,In Progress
182125,iPhone,1,70000.0,2019-04-02 18:24:00,Boston,Phone,Completed
181979,Vareebadd Phone,15,40000.0,2019-04-08 11:04:00,New York City,Phone,Completed
209662,Bose SoundSport Headphones,25,99.99,2019-05-27 17:59:00,Los Angeles,Headphones,Completed
226945,AAA Batteries (4-pack),2,2.99,2019-07-23 14:40:00,Boston,Batteries,Completed
163767,AAA Batteries (4-pack),30,2.99,2019-03-02 18:35:00,Boston,Batteries,Completed
281742,AAA Batteries (4-pack),3,2.99,2019-11-27 10:46:00,Los Angeles,Batteries,Completed
208849,AAA Batteries (4-pack),16,2.99,2019-05-25 0:46:00,Boston,Batteries,Completed
212139,USB-C Charging Cable,1,11.95,2019-06-19 16:16:00,Dallas,Cable,Completed
191947,Flatscreen TV,8,30000.0,2019-04-01 8:38:00,Boston,TV,Cancelled
180797,AAA Batteries (4-pack),20,2.99,2019-04-17 12:02:00,New York City,Batteries,In Progress
207432,Apple Airpods Headphones,9,15000.0,2019-05-12 16:15:00,New York City,Headphones,Completed
275978,Lightning Charging Cable,1,14.95,2019-10-28 1:26:00,New York City,Cable,Completed
240182,AAA Batteries (4-pack),5,2.99,2019-08-08 19:13:00,Boston,Batteries,In Progress
270744,iPhone,10,70000.0,2019-10-07 11:31:00,Boston,Phone,Completed
290129,Lightning Charging Cable,3,14.95,2019-11-22 20:15:00,San Francisco,Cable,Completed
231661,Wired Headphones,16,11.99,2019-07-04 17:33:00,San Francisco,Headphones,In Progress
179225,20in Monitor,2,109.99,2019-04-21 23:16:00,New York City,Monitor,Completed
154198,AAA Batteries (4-pack),8,2.99,2019-02-27 13:40:00,New York City,Batteries,Completed
173217,34in Ultrawide Monitor,9,379.99,2019-03-14 0:14:00,Boston,Monitor,Completed
305721,AAA Batteries (4-pack),20,2.99,2019-12-06 10:32:00,San Francisco,Batteries,Completed
276249,Google Phone,10,60000.0,2019-10-10 15:02:00,San Francisco,Phone,Completed
275838,Lightning Charging Cable,16,14.95,2019-10-17 0:30:00,New York City,Cable,Completed
183441,AAA Batteries (4-pack),2,2.99,2019-04-11 22:15:00,San Francisco,Batteries,Completed
199938,Apple Airpods Headphones,25,15000.0,2019-05-04 19:28:00,New York City,Headphones,In Progress
306656,Flatscreen TV,20,30000.0,2019-12-07 9:13:00,Dallas,TV,Completed
187496,Macbook Pro Laptop,8,1.7,2019-04-12 15:12:00,Boston,Laptop,Completed
250296,Apple Airpods Headphones,8,15000.0,2019-09-01 19:59:00,New York City,Headphones,Completed
311488,AA Batteries (4-pack),8,3.84,2019-12-04 23:17:00,New York City,Batteries,In Progress
175688,AAA Batteries (4-pack),4,2.99,2019-03-07 8:16:00,Boston,Batteries,Completed
159584,27in 4K Gaming Monitor,8,389.99,2019-02-11 12:12:00,San Francisco,Monitor,Completed
150652,AAA Batteries (4-pack),4,2.99,2019-02-12 10:28:00,Los Angeles,Batteries,Completed
279250,AA Batteries (4-pack),3,3.84,2019-11-05 10:54:00,Los Angeles,Batteries,Completed
275195,Apple Airpods Headphones,4,15000.0,2019-10-23 16:44:00,San Francisco,Headphones,Completed
169287,iPhone,2,70000.0,2019-03-15 16:40:00,Boston,Phone,Completed
215667,Wired Headphones,48,11.99,2019-06-26 21:27:00,New York City,Headphones,Completed
164553,AA Batteries (4-pack),25,3.84,2019-03-06 11:35:00,New York City,Batteries,Completed
295113,AA Batteries (4-pack),6,3.84,2019-11-10 22:17:00,Dallas,Batteries,Completed
300743,Lightning Charging Cable,8,14.95,2019-12-10 7:57:00,Los Angeles,Cable,Cancelled
146216,USB-C Charging Cable,6,11.95,2019-01-16 21:02:00,Dallas,Cable,Completed
256191,Bose SoundSport Headphones,3,99.99,2019-09-15 18:18:00,Dallas,Headphones,Completed
220526,Apple Airpods Headphones,3,15000.0,2019-06-01 16:23:00,Dallas,Headphones,Completed
159712,27in FHD Monitor,25,149.99,2019-02-27 3:28:00,Los Angeles,Monitor,Completed
319110,Flatscreen TV,4,30000.0,2019-12-22 21:09:00,Dallas,TV,Cancelled
215423,AA Batteries (4-pack),2,3.84,2019-06-15 11:10:00,New York City,Batteries,Completed
158786,USB-C Charging Cable,6,11.95,2019-02-24 19:26:00,New York City,Cable,Completed
301005,Flatscreen TV,6,30000.0,2019-12-19 12:44:00,New York City,TV,Completed
313870,AAA Batteries (4-pack),3,2.99,2019-12-29 13:14:00,Boston,Batteries,Completed
160882,Apple Airpods Headphones,20,15000.0,2019-02-21 12:23:00,Dallas,Headphones,Cancelled
156163,Lightning Charging Cable,15,14.95,2019-02-03 20:51:00,San Francisco,Cable,Cancelled
284368,USB-C Charging Cable,9,11.95,2019-11-23 19:33:00,New York City,Cable,In Progress
206241,27in FHD Monitor,10,149.99,2019-05-10 9:33:00,San Francisco,Monitor,Completed
166402,Apple Airpods Headphones,2,15000.0,2019-03-27 18:49:00,Dallas,Headphones,Completed
160611,Apple Airpods Headphones,12,15000.0,2019-02-03 6:29:00,Dallas,Headphones,Completed
259079,27in 4K Gaming Monitor,8,389.99,2019-09-27 3:07:00,Boston,Monitor,In Progress
184730,AAA Batteries (4-pack),9,2.99,2019-04-20 21:34:00,San Francisco,Batteries,Completed
185150,Wired Headphones,12,11.99,2019-04-11 11:13:00,Boston,Headphones,In Progress
222884,Google Phone,1,60000.0,2019-06-04 12:06:00,San Francisco,Phone,Completed
312408,USB-C Charging Cable,4,11.95,2019-12-23 2:54:00,Boston,Cable,Completed
163121,USB-C Charging Cable,2,11.95,2019-03-09 17:19:00,Dallas,Cable,Cancelled
291963,Google Phone,8,60000.0,2019-11-27 15:30:00,Dallas,Phone,Cancelled
188026,Wired Headphones,1,11.99,2019-04-16 20:54:00,San Francisco,Headphones,Completed
213982,Apple Airpods Headphones,4,15000.0,2019-06-21 13:42:00,Dallas,Headphones,Completed
267579,AA Batteries (4-pack),4,3.84,2019-10-03 11:19:00,San Francisco,Batteries,Completed
250162,AA Batteries (4-pack),1,3.84,2019-09-27 12:32:00,Boston,Batteries,Completed
288158,USB-C Charging Cable,20,11.95,2019-11-03 1:24:00,New York City,Cable,Completed
144248,AA Batteries (4-pack),16,3.84,2019-01-30 5:09:00,Dallas,Batteries,Cancelled
242150,27in FHD Monitor,15,149.99,2019-08-02 19:12:00,Dallas,Monitor,Completed
237318,34in Ultrawide Monitor,8,379.99,2019-08-10 17:15:00,Los Angeles,Monitor,In Progress
187636,Lightning Charging Cable,4,14.95,2019-04-04 10:58:00,New York City,Cable,Completed
236115,27in FHD Monitor,20,149.99,2019-07-02 10:11:00,New York City,Monitor,Completed
212145,AAA Batteries (4-pack),3,2.99,2019-06-09 17:51:00,New York City,Batteries,In Progress
222098,27in 4K Gaming Monitor,25,389.99,2019-06-06 7:47:00,Dallas,Monitor,Completed
203892,USB-C Charging Cable,3,11.95,2019-05-24 12:17:00,Boston,Cable,Completed
319500,USB-C Charging Cable,16,11.95,2019-12-09 9:30:00,New York City,Cable,Completed
151974,AA Batteries (4-pack),6,3.84,2019-02-07 16:51:00,Boston,Batteries,Completed
146085,iPhone,4,70000.0,2019-01-01 14:52:00,New York City,Phone,In Progress
293803,AAA Batteries (4-pack),45,2.99,2019-11-18 13:43:00,Los Angeles,Batteries,Cancelled
267463,Flatscreen TV,6,30000.0,2019-10-01 17:16:00,San Francisco,TV,Completed
312944,Lightning Charging Cable,15,14.95,2019-12-07 20:12:00,New York City,Cable,Completed
266275,27in FHD Monitor,4,149.99,2019-10-08 21:38:00,San Francisco,Monitor,Completed
283975,Macbook Pro Laptop,12,1.7,2019-11-15 23:41:00,Boston,Laptop,Completed
176212,USB-C Charging Cable,2,11.95,2019-03-09 19:19:00,New York City,Cable,Cancelled
315814,AAA Batteries (4-pack),12,2.99,2019-12-25 15:56:00,Boston,Batteries,Completed
308469,Vareebadd Phone,15,40000.0,2019-12-04 21:46:00,Los Angeles,Phone,Completed
201531,Apple Airpods Headphones,5,15000.0,2019-05-12 12:42:00,San Francisco,Headphones,Completed
172541,20in Monitor,12,109.99,2019-03-04 10:59:00,San Francisco,Monitor,Cancelled
144757,iPhone,5,70000.0,2019-01-12 11:45:00,Boston,Phone,Completed
200087,AAA Batteries (4-pack),15,2.99,2019-05-23 20:34:00,New York City,Batteries,Completed
163240,Bose SoundSport Headphones,1,99.99,2019-03-14 15:21:00,Dallas,Headphones,Completed
263640,Lightning Charging Cable,15,14.95,2019-10-09 16:32:00,Dallas,Cable,Completed
261169,Wired Headphones,2,11.99,2019-10-12 12:58:00,Dallas,Headphones,Completed
187374,Google Phone,2,60000.0,2019-04-06 18:42:00,New York City,Phone,Completed
163249,AA Batteries (4-pack),16,3.84,2019-03-22 7:55:00,Boston,Batteries,Cancelled
261550,Lightning Charging Cable,20,14.95,2019-10-30 9:18:00,Boston,Cable,Cancelled
228118,iPhone,5,70000.0,2019-07-11 18:49:00,New York City,Phone,Completed
259454,Wired Headphones,6,11.99,2019-10-02 18:36:00,Dallas,Headphones,Completed
268886,Apple Airpods Headphones,8,15000.0,2019-10-05 16:59:00,Los Angeles,Headphones,Completed
267451,Lightning Charging Cable,10,14.95,2019-10-23 14:28:00,Los Angeles,Cable,Completed
186838,Apple Airpods Headphones,5,15000.0,2019-04-17 21:38:00,New York City,Headphones,Completed
224986,Bose SoundSport Headphones,8,99.99,2019-07-21 14:56:00,Los Angeles,Headphones,Completed
230762,34in Ultrawide Monitor,12,379.99,2019-07-24 17:37:00,Boston,Monitor,Completed
316743,Apple Airpods Headphones,15,15000.0,2019-12-27 8:19:00,New York City,Headphones,Cancelled
313322,Wired Headphones,10,11.99,2019-12-08 13:41:00,New York City,Headphones,Completed
306528,Wired Headphones,3,11.99,2019-12-18 19:01:00,Boston,Headphones,Completed
302705,AA Batteries (4-pack),24,3.84,2019-12-14 16:49:00,Los Angeles,Batteries,Completed
253047,Lightning Charging Cable,8,14.95,2019-09-17 12:00:00,Los Angeles,Cable,Completed
225909,Apple Airpods Headphones,4,15000.0,2019-07-24 17:16:00,Dallas,Headphones,Completed
291567,Apple Airpods Headphones,6,15000.0,2019-11-28 22:24:00,San Francisco,Headphones,Cancelled
188270,Lightning Charging Cable,4,14.95,2019-04-19 12:55:00,Dallas,Cable,Completed
190521,Wired Headphones,25,11.99,2019-04-16 21:43:00,Dallas,Headphones,Completed
246214,Macbook Pro Laptop,4,1.7,2019-08-16 14:31:00,Dallas,Laptop,Completed
301404,20in Monitor,15,109.99,2019-12-30 19:53:00,Dallas,Monitor,Completed
215271,AA Batteries (4-pack),20,3.84,2019-06-14 9:50:00,Boston,Batteries,Completed
229443,AAA Batteries (4-pack),32,2.99,2019-07-14 16:29:00,Dallas,Batteries,Completed
204419,iPhone,10,70000.0,2019-05-15 15:37:00,San Francisco,Phone,Completed
221699,27in FHD Monitor,15,149.99,2019-06-14 19:45:00,San Francisco,Monitor,Cancelled
272033,AA Batteries (4-pack),6,3.84,2019-10-14 12:21:00,Boston,Batteries,Completed
264173,Lightning Charging Cable,10,14.95,2019-10-09 22:20:00,New York City,Cable,Completed
239524,Lightning Charging Cable,20,14.95,2019-08-01 11:35:00,New York City,Cable,Completed
299710,27in 4K Gaming Monitor,4,389.99,2019-12-05 17:17:00,San Francisco,Monitor,Completed
268252,27in FHD Monitor,15,149.99,2019-10-13 13:04:00,Boston,Monitor,Cancelled
291454,AA Batteries (4-pack),25,3.84,2019-11-14 17:35:00,Los Angeles,Batteries,Completed
264167,USB-C Charging Cable,4,11.95,2019-10-14 16:10:00,Dallas,Cable,Completed
189711,AA Batteries (4-pack),30,3.84,2019-04-04 15:50:00,San Francisco,Batteries,Completed
183444,USB-C Charging Cable,4,11.95,2019-04-05 13:17:00,Los Angeles,Cable,In Progress
262860,27in FHD Monitor,9,149.99,2019-10-14 10:52:00,New York City,Monitor,Completed
298912,AAA Batteries (4-pack),1,2.99,2019-12-18 22:32:00,San Francisco,Batteries,Completed
195094,Macbook Pro Laptop,20,1.7,2019-05-05 6:01:00,San Francisco,Laptop,In Progress
306906,AA Batteries (4-pack),12,3.84,2019-12-30 14:39:00,Boston,Batteries,Completed
196928,Apple Airpods Headphones,6,15000.0,2019-05-28 16:22:00,Dallas,Headphones,Completed
256057,Lightning Charging Cable,25,14.95,2019-09-24 12:56:00,Los Angeles,Cable,Cancelled
285675,ThinkPad Laptop,25,999.99,2019-11-24 21:44:00,Dallas,Laptop,Completed
150792,Wired Headphones,6,11.99,2019-02-19 20:45:00,Los Angeles,Headphones,Completed
257355,Lightning Charging Cable,12,14.95,2019-09-28 9:39:00,San Francisco,Cable,Completed
215664,34in Ultrawide Monitor,25,379.99,2019-06-18 19:09:00,Boston,Monitor,Completed
148032,AA Batteries (4-pack),4,3.84,2019-01-16 23:52:00,New York City,Batteries,Completed
305727,USB-C Charging Cable,8,11.95,2019-12-03 0:57:00,Boston,Cable,Completed
147005,USB-C Charging Cable,2,11.95,2019-01-02 17:46:00,Dallas,Cable,Completed
254604,Wired Headphones,15,11.99,2019-09-19 9:28:00,Dallas,Headphones,Completed
266787,USB-C Charging Cable,8,11.95,2019-10-02 9:16:00,New York City,Cable,Completed
295887,Wired Headphones,6,11.99,2019-12-24 18:37:00,Dallas,Headphones,Completed
218439,Macbook Pro Laptop,20,1.7,2019-06-03 23:55:00,San Francisco,Laptop,Completed
191167,27in 4K Gaming Monitor,8,389.99,2019-04-22 13:32:00,New York City,Monitor,Completed
172559,Apple Airpods Headphones,6,15000.0,2019-03-08 5:48:00,San Francisco,Headphones,Completed
305998,Google Phone,2,60000.0,2019-12-08 16:40:00,Dallas,Phone,Completed
305456,USB-C Charging Cable,16,11.95,2019-12-09 7:40:00,San Francisco,Cable,Completed
213330,34in Ultrawide Monitor,8,379.99,2019-06-03 9:38:00,New York City,Monitor,Completed
292895,USB-C Charging Cable,5,11.95,2019-11-17 8:52:00,Los Angeles,Cable,Cancelled
188669,AA Batteries (4-pack),3,3.84,2019-04-15 20:32:00,Los Angeles,Batteries,Completed
218159,Google Phone,6,60000.0,2019-06-20 12:35:00,Dallas,Phone,Completed
251058,34in Ultrawide Monitor,15,379.99,2019-09-26 12:46:00,San Francisco,Monitor,Completed
209921,USB-C Charging Cable,12,11.95,2019-06-23 19:34:00,Dallas,Cable,In Progress
180669,27in 4K Gaming Monitor,8,389.99,2019-04-02 17:48:00,Boston,Monitor,Cancelled
313584,AA Batteries (4-pack),48,3.84,2019-12-30 15:27:00,New York City,Batteries,Completed
271521,20in Monitor,12,109.99,2019-10-14 18:50:00,Boston,Monitor,Completed
200590,Wired Headphones,4,11.99,2019-05-07 19:41:00,San Francisco,Headphones,Completed
202713,AAA Batteries (4-pack),24,2.99,2019-05-06 19:24:00,Los Angeles,Batteries,Completed
180017,Bose SoundSport Headphones,6,99.99,2019-05-01 0:58:00,New York City,Headphones,Completed
169007,Apple Airpods Headphones,8,15000.0,2019-03-20 19:10:00,New York City,Headphones,Completed
199944,Google Phone,10,60000.0,2019-05-19 15:58:00,San Francisco,Phone,Completed
266415,Apple Airpods Headphones,4,15000.0,2019-10-02 15:19:00,New York City,Headphones,Completed
153540,27in FHD Monitor,3,149.99,2019-02-23 0:47:00,Dallas,Monitor,Completed
277538,AAA Batteries (4-pack),16,2.99,2019-10-02 20:56:00,Dallas,Batteries,Cancelled
312280,27in 4K Gaming Monitor,4,389.99,2019-12-14 20:38:00,Boston,Monitor,Cancelled
159438,Wired Headphones,12,11.99,2019-02-27 21:05:00,San Francisco,Headphones,Completed
282257,AAA Batteries (4-pack),15,2.99,2019-11-21 12:12:00,San Francisco,Batteries,Completed
237184,Flatscreen TV,15,30000.0,2019-08-03 16:09:00,Los Angeles,TV,Completed
171779,Apple Airpods Headphones,20,15000.0,2019-03-14 17:40:00,New York City,Headphones,Completed
186981,AA Batteries (4-pack),20,3.84,2019-04-30 11:44:00,New York City,Batteries,Completed
178832,USB-C Charging Cable,6,11.95,2019-04-06 22:15:00,San Francisco,Cable,Completed
218025,Flatscreen TV,4,30000.0,2019-06-02 8:17:00,Dallas,TV,Completed
223807,Bose SoundSport Headphones,3,99.99,2019-07-06 10:20:00,Dallas,Headphones,In Progress
269148,AA Batteries (4-pack),2,3.84,2019-10-06 0:14:00,Dallas,Batteries,Completed
182396,USB-C Charging Cable,20,11.95,2019-04-17 12:49:00,Los Angeles,Cable,Completed
209111,34in Ultrawide Monitor,6,379.99,2019-05-04 23:08:00,New York City,Monitor,Completed
157878,Lightning Charging Cable,4,14.95,2019-02-16 15:10:00,Dallas,Cable,Cancelled
281090,Lightning Charging Cable,12,14.95,2019-11-16 15:49:00,Boston,Cable,Completed
220788,Bose SoundSport Headphones,20,99.99,2019-06-02 9:48:00,Los Angeles,Headphones,Completed
313730,Wired Headphones,25,11.99,2019-12-07 9:12:00,Boston,Headphones,Completed
290537,USB-C Charging Cable,2,11.95,2019-11-22 18:53:00,Boston,Cable,Completed
316475,AAA Batteries (4-pack),2,2.99,2019-12-19 20:30:00,San Francisco,Batteries,Completed
142792,34in Ultrawide Monitor,4,379.99,2019-01-16 8:31:00,Dallas,Monitor,Completed
232980,USB-C Charging Cable,15,11.95,2019-07-09 21:12:00,San Francisco,Cable,Completed
267856,27in FHD Monitor,2,149.99,2019-10-14 10:43:00,Dallas,Monitor,Completed
230354,Google Phone,25,60000.0,2019-07-25 14:18:00,Dallas,Phone,Completed
192882,AA Batteries (4-pack),2,3.84,2019-04-13 11:10:00,New York City,Batteries,Cancelled
267326,AAA Batteries (4-pack),20,2.99,2019-10-27 12:03:00,Los Angeles,Batteries,Completed
163642,Wired Headphones,4,11.99,2019-03-29 19:11:00,Boston,Headphones,Completed
246878,Apple Airpods Headphones,5,15000.0,2019-08-08 8:44:00,San Francisco,Headphones,Completed
272697,AA Batteries (4-pack),6,3.84,2019-10-07 16:42:00,New York City,Batteries,Cancelled
147779,Wired Headphones,12,11.99,2019-01-20 17:48:00,Los Angeles,Headphones,Completed
156556,Bose SoundSport Headphones,1,99.99,2019-02-12 0:56:00,San Francisco,Headphones,In Progress
193662,AAA Batteries (4-pack),3,2.99,2019-04-16 22:33:00,San Francisco,Batteries,Completed
